q_id,doc_id,Gender,PlayerName,NumSeasons,AvgPER,CareerPoints
1,476,1,Deanna Jackson,5,13.84,830
1,477,0,Audie Norris,3,8.1,819
1,478,1,Delaney Rudd,4,8.03,816
1,479,1,Brittany Boyd,6,16.68,809
1,480,0,Dante Exum,2,7.15,805
1,481,0,Charlie Paulk,5,6.96,804
1,482,1,Justin Reed,5,8.2,797
1,483,1,Gerald Paddio,6,8.62,768
1,484,0,Malcolm Brogdon,1,14.9,767
1,485,1,Crystal Dangerfield,3,12.87,759
1,486,1,Alicia Thompson,6,12.4,759
1,487,0,Lowes Moore,3,13.8,752
1,488,1,Nia Coffey,6,6.98,741
1,489,1,Steve Henson,7,10.77,739
1,490,1,Tate George,4,8.05,736
1,491,1,Janice Braxton,3,18.13,733
1,492,1,Tom Thacker,4,8.5,721
1,493,1,Michael Ruffin,9,8.21,716
1,494,0,Hanno Mottola,2,7.95,715
1,495,0,Jay Williams,1,12.2,714
1,496,0,Ricky Berry,1,13.1,706
1,497,1,Jessie Hicks,6,12.78,705
1,498,0,Noah Vonleh,3,10.87,693
1,499,1,Andre Spencer,6,10.25,692
1,500,1,Michael Wiley,2,18.0,692
1,501,1,Jenna O'Hea,6,11.52,679
1,502,1,Tal Skinner,2,9.6,660
1,503,1,Elena Tornikidou,3,12.47,657
1,504,0,Wang Zhizhi,7,15.6,651
1,505,0,Jeff Withey,4,17.32,651
1,506,1,Viktor Khryapa,4,9.93,643
1,507,0,Ernie Barrett,2,7.95,641
1,508,1,Krystal Thomas,7,8.73,636
1,509,1,Jessica Moore,7,6.46,633
1,510,0,Eric Mobley,5,8.78,628
1,511,1,Leon Benbow,2,10.85,628
1,512,1,Aneika Henry-Morello,6,11.75,623
1,513,0,Zendon Hamilton,8,13.4,611
1,514,0,Jim Fritsche,4,0.9,607
1,515,0,Tom Black,3,8.03,598
1,516,0,Brian Quinnett,5,7.96,589
1,517,0,Dwayne Schintzius,8,8.74,587
1,518,1,Aari McDonald,2,13.15,587
1,519,0,Elliot Williams,6,9.92,574
1,520,1,Johnny Cox,1,10.3,573
1,521,0,Bill Hosket,4,14.4,573
1,522,1,Kara Wolters,4,14.1,561
1,523,1,Shoni Schimmel,3,14.93,560
1,524,0,Al Masino,4,14.88,560
1,525,1,Ronald Dupree,8,9.04,559
1,526,1,Kristin Haynie,5,10.22,555
1,527,1,Satou Sabally,3,16.3,549
1,528,1,Charlie Yelverton,1,10.3,545
1,529,1,Phil Pressey,5,10.32,544
1,530,1,Cindy Brown,2,16.5,532
1,531,1,Michael Bradley,10,9.64,531
1,532,1,Yvonne Turner,4,8.83,529
1,533,1,Suzie McConnell Serio,3,12.0,521
1,534,0,John Shasky,3,8.77,517
1,535,0,Claude Terry,4,11.72,515
1,536,1,Jaylen Brown,1,10.3,515
1,537,0,Chris Robinson,4,8.65,512
1,538,1,Belinda Snell,6,12.45,509
1,539,0,Frank Oleynick,2,10.25,508
1,540,0,Duck Williams,1,8.6,506
1,541,0,David Vaughn,7,12.49,503
1,542,1,Chantelle Anderson,5,9.5,503
1,543,0,Sean Green,5,5.16,501
1,544,0,Lester Hudson,8,11.4,500
1,545,1,Bob Schafer,4,7.12,497
1,546,0,Didier Ilunga-Mbenga,9,9.66,497
1,547,1,Adia Barnes,7,16.67,495
1,548,0,Bob Peterson,5,12.22,494
1,549,1,Sonja Henning,5,8.0,490
1,550,1,Pamela McGee,2,13.9,488
1,551,0,Reggie Carter,2,9.1,471
1,552,0,Pat Burke,3,9.17,468
1,553,1,Red Owens,3,11.07,460
1,554,1,Steve Sheppard,4,10.57,459
1,555,0,Joe Kennedy,2,3.35,454
1,556,0,Grant Gondrezick,2,11.35,454
1,557,1,John Kuester,3,10.07,451
1,558,1,Luke Harangody,4,10.05,446
1,559,1,Rudy White,7,8.99,445
1,560,0,Oscar Torres,2,13.05,442
1,561,0,Chris Porter,1,11.1,440
1,562,1,Annie La Fleur,4,10.03,439
1,563,0,Alexander Johnson,2,11.05,439
1,564,1,Chantel Tremitiere,4,7.88,438
1,565,1,Lindsay Allen,5,12.86,431
1,566,1,Andrew Harrison,1,8.7,425
1,567,0,Litterial Green,5,4.76,423
1,568,0,Dontonio Wingfield,4,7.45,423
1,569,1,Rick Carlisle,5,3.9,422
1,570,0,Cristiano Felicio,2,16.4,421
1,571,1,Te'a Cooper,2,10.0,420
1,572,1,Daniel Santiago,4,8.25,417
1,573,0,Robert Swift,4,8.07,416
1,574,1,Nadine Malcolm,2,10.85,413
1,575,1,Cleveland Buckner,2,14.85,411
1,576,1,Niele Ivey,5,9.76,408
1,577,0,Vincent Yarbrough,1,9.5,406
1,578,0,Jabari Smith,6,11.58,402
1,579,1,Bill Martin,3,7.8,397
1,580,1,DeAndre Liggins,6,29.95,397
1,581,0,Andre McCarter,3,4.4,392
1,582,1,Katie Gearlds,3,12.5,385
1,583,1,Jermaine Jackson,7,7.73,383
1,584,0,William Avery,3,7.03,379
1,585,1,Shannon Bobbitt,4,8.03,377
1,586,1,Teresa Edwards,2,11.45,375
1,587,1,Kate Starbird,5,10.4,373
1,588,0,Ed Gray,2,8.9,373
1,589,0,Troy Williams,3,9.77,370
1,590,1,Jack Molinas,1,19.2,370
1,591,0,Tyus Jones,2,12.5,365
1,592,0,Kyle Weaver,3,10.73,363
1,593,0,Howard Carter,2,2.3,351
1,594,0,Brad Holland,5,3.52,350
1,595,1,Tate Armstrong,2,8.8,350
1,596,0,Dorian Finney-Smith,1,7.7,350
1,597,1,Mark Radford,2,11.2,347
1,598,1,Natasha Lacy,5,12.04,347
1,599,1,Coretta Brown,4,9.78,344
1,600,0,Jawad Williams,3,9.03,340
1,601,1,Salah Mejri,2,15.8,338
1,602,1,Laura Harper,2,13.2,338
1,603,1,Laurie Koehn,5,14.9,336
1,604,0,Antonio Lang,8,9.56,335
1,605,0,Taurean Waller-Prince,1,9.8,335
1,606,0,Gary Freeman,3,14.23,334
1,607,0,Gary Garland,1,10.2,334
1,608,0,James Ray,3,8.77,334
1,609,0,Lawrence Roberts,2,13.6,334
1,610,1,Tora Suber,3,8.53,332
1,611,0,Pops Mensah-Bonsu,8,14.04,331
1,612,1,Chandi Jones,3,15.03,330
1,613,1,Andrea Nagy,4,6.6,327
1,614,0,Jon Brockman,3,9.53,320
1,615,0,Devin Durrant,2,6.85,317
1,616,1,Stewart Granger,3,5.27,316
1,617,1,Shakira Austin,1,17.4,312
1,618,0,Greg Howard,2,10.55,312
1,619,0,Chuck Nevitt,11,10.52,300
1,620,1,Rebekah Gardner,1,15.9,295
1,621,0,Ryan Humphrey,5,4.68,290
1,622,1,Andrea Lloyd-Curry,2,10.65,289
1,623,0,Melvin Booker,4,4.85,288
1,624,0,Mark Pope,6,1.73,285
1,625,1,Eddie Mast,3,9.9,283
1,626,0,Russ Lee,3,14.07,282
1,627,1,Amy Herrig,3,10.73,280
1,628,0,Chasson Randle,3,14.53,274
1,629,0,Cotton Nash,3,9.2,274
1,630,0,Paul Long,3,17.3,274
1,631,0,Phil Lumpkin,2,9.85,272
1,632,0,Dane Suttle,2,14.8,272
1,633,1,Sasha Goodlett,4,10.32,272
1,634,1,Tausha Mills,4,8.53,267
1,635,0,Donell Taylor,2,10.2,266
1,636,0,Gary Alcorn,2,5.05,261
1,637,1,Grace Daley,3,15.43,261
1,638,1,Bruce Flowers,1,15.2,261
1,639,0,Victor Claver,3,8.33,258
1,640,0,Delon Wright,2,16.4,253
1,641,0,Randy Allen,2,7.65,252
1,642,0,Dalibor Bagaric,3,6.33,251
1,643,0,Byron Beck,1,13.2,250
1,644,1,Kostas Papanikolaou,2,6.9,249
1,645,1,Kaila Charles,2,10.05,242
1,646,0,Mike Ratliff,2,5.1,241
1,647,0,Craig Shelton,2,7.3,240
1,648,0,Paul Zipser,1,6.9,240
1,649,0,Chad Kinch,3,6.6,236
1,650,0,DeQuan Jones,1,8.4,233
1,651,1,Megan Walker,3,4.13,229
1,652,1,Maylana Martin,2,8.4,227
1,653,0,Harvey Marlatt,3,8.23,225
1,654,0,Chris Herren,2,7.5,224
1,655,0,Devin Ebanks,3,11.33,224
1,656,1,Nayo Raincock-Ekunwe,2,12.25,221
1,657,1,Rich Niemann,4,10.55,220
1,658,0,Jim Smith,2,11.7,219
1,659,1,Aiysha Smith,2,10.15,219
1,660,1,Ewelina Kobryn,3,7.47,215
1,661,1,Yelena Leuchanka,4,7.2,207
1,662,0,Lorenzo Brown,3,7.87,206
1,663,0,Duane Cooper,2,7.75,204
1,664,0,Armon Johnson,4,13.85,204
1,665,0,Dave Johnson,2,6.95,204
1,666,0,Bernard James,3,13.07,203
1,667,1,Sean Lampley,2,17.0,203
1,668,0,Anthony Brown,4,9.12,201
1,669,1,Monica Lamb,3,12.83,200
1,670,0,Cedric Simmons,7,3.17,200
1,671,0,Joe Cooper,6,6.33,199
1,672,1,Ted Luckenbill,2,8.0,196
1,673,1,Carolyn Young,2,12.6,194
1,674,1,Destanni Henderson,1,11.2,191
1,675,1,Kristy Wallace,1,10.0,190
1,676,0,Dedric Willoughby,1,12.2,190
1,677,1,Jamila Wideman,3,6.33,188
1,678,1,Kristen Veal,2,6.4,187
1,679,1,Nikolina Milic,1,17.8,185
1,680,1,Jessica Adair,3,16.17,183
1,681,0,Andy Walker,1,13.0,180
1,682,0,Dick Surhoff,2,7.95,178
1,683,0,Ray Owes,1,11.1,177
1,684,0,Jim Owens,2,13.7,177
1,685,0,Larry Friend,1,7.7,175
1,686,0,Dennis Bell,3,4.4,175
1,687,0,Sonny Dove,2,10.0,174
1,688,0,Tyshawn Taylor,2,5.8,174
1,689,1,Erick Green,4,9.22,172
1,690,0,Jesse Dark,1,11.0,170
1,691,0,Garfield Smith,2,8.25,168
1,692,0,Dwayne Morton,1,11.0,167
1,693,0,Donta Smith,2,11.65,165
1,694,0,Tom Workman,5,7.54,165
1,695,0,Josh Davis,6,12.88,162
1,696,0,Bart Kofoed,5,6.2,162
1,697,1,Ashley Shields,2,4.15,161
1,698,1,LaQuanda Barksdale,3,6.27,161
1,699,0,Jay Murphy,4,6.9,160
1,700,0,Paul McCracken,3,9.53,160
1,701,0,Billy Thomas,5,1.18,158
1,702,0,Earl Evans,1,10.3,157
1,703,1,Robin Threatt-Elliott,1,11.6,155
1,704,0,Joe Hutton,1,8.0,155
1,705,1,Maalik Wayns,4,11.4,154
1,706,0,Jake Jones,3,8.9,152
1,707,1,Vedrana Grgin-Fonseca,3,7.23,151
1,708,1,Naz Hillmon,1,11.5,150
1,709,0,Ken Murray,1,7.9,149
1,710,1,Evanthia Maltsi,1,12.4,147
1,711,1,Dragan Bender,1,5.3,146
1,712,1,Keri Chaconas,1,6.7,144
1,713,0,Howard Wood,1,12.0,144
1,714,0,Anthony Taylor,1,11.1,144
1,715,0,Awvee Storey,3,9.2,143
1,716,0,Jim Ware,2,6.25,143
1,717,0,Daniel Orton,3,12.4,143
1,718,0,Wayne Selden,3,7.7,142
1,719,1,Tajama Abraham,2,7.3,140
1,720,1,Yolanda Moore,3,4.6,140
1,721,1,Keisha Hampton,2,12.05,139
1,722,1,Chris Richard,2,7.2,135
1,723,0,Clinton Smith,2,9.35,134
1,724,0,Pat Connaughton,2,8.2,134
1,725,0,Matt Freije,2,5.1,133
1,726,1,Marques Bragg,1,9.8,131
1,727,1,Charli Collier,2,7.25,130
1,728,1,Bracey Wright,2,12.95,129
1,729,1,Lucienne Berthieu,3,14.87,129
1,730,1,Dick Dickey,1,9.6,127
1,731,1,Angie Potthoff,1,6.6,127
1,732,0,Mike Lynn,2,3.45,126
1,733,0,Mouhamed Sene,5,24.96,123
1,734,0,Pat Frink,1,7.9,123
1,735,1,Jerry Greenspan,2,12.2,122
1,736,0,Phil Hankinson,2,17.5,122
1,737,0,Kevin Henderson,4,6.9,122
1,738,1,Marion Jones,2,7.7,121
1,739,0,Chris Wright,3,11.07,120
1,740,0,Bob Wiesenhahn,1,7.5,119
1,741,1,Lauren Cox,2,11.85,118
1,742,1,Otis Howard,3,12.27,118
1,743,1,John Turner,1,7.8,117
1,744,1,Kasha Terry,2,8.25,117
1,745,0,Howard Wright,5,17.2,116
1,746,1,Milena Flores,1,7.1,112
1,747,0,Bob Greacen,2,6.3,111
1,748,0,Lionel Chalmers,1,6.5,111
1,749,0,James Thomas,6,11.77,108
1,750,1,Kim Smith,2,4.05,107
1,751,0,Fred VanVleet,1,10.5,107
1,752,0,Jonathan Gibson,1,9.5,106
1,753,1,Brooke Smith,3,10.93,102
1,754,0,Steve Courtin,1,6.9,101
1,755,1,DeAndre' Bembry,1,8.8,101
1,756,1,Audrey Sauret,2,5.65,100
1,757,0,Marshall Rogers,1,9.8,100
1,758,1,Naomi Mulitauaopele,1,10.4,99
1,759,1,Mikiko Hagiwara,2,6.85,98
1,760,0,Keith Tower,4,1.85,98
1,761,0,Shane Heal,2,5.15,97
1,762,0,Christian Wood,2,15.75,96
1,763,1,Martin Nessley,3,2.67,96
1,764,1,Elena Shakirova,3,20.13,96
1,765,1,Cierra Burdick,4,10.5,96
1,766,0,Dwight Buycks,2,10.15,95
1,767,1,Liz Moeggenberg,2,8.65,95
1,768,1,Sandra Van Embricqs,1,10.9,94
1,769,1,Lamar Patterson,2,1.6,93
1,770,0,Larry Owens,4,9.97,93
1,771,1,Tito Horford,3,3.5,93
1,772,1,April Sykes,1,11.1,92
1,773,0,Mike Silliman,1,8.0,91
1,774,1,Sheldon McClellan,1,10.1,90
1,775,0,Lanard Copeland,2,7.0,90
1,776,0,Martin Lewis,2,11.05,89
1,777,1,Adrienne Shuler,1,10.5,89
1,778,1,Jene Morris,2,8.3,89
1,779,0,Blake Ahearn,3,4.87,88
1,780,1,Marcus Landry,3,-3.83,88
1,781,0,George Karl,2,6.45,85
1,782,1,Kathrin Ress,1,5.6,85
1,783,0,Russ Smith,4,5.45,83
1,784,0,Josh Selby,2,1.7,83
1,785,1,Karlie Samuelson,4,6.85,82
1,786,0,Irv Kiffin,1,3.7,82
1,787,1,Brooke McCarty-Williams,1,7.5,81
1,788,1,Mfon Udoka,1,11.6,80
1,789,0,Frank Kendrick,1,20.3,80
1,790,1,Mikiah Herbert Harrigan,2,5.0,79
1,791,0,Ron Horn,2,-0.15,77
1,792,1,Erick Barkley,2,10.05,77
1,793,0,Jay Carty,1,10.1,76
1,794,1,Pauline Jordan,1,11.0,74
1,795,0,Todd Mundt,3,6.23,74
1,796,1,D.J. Strawberry,1,6.2,73
1,797,0,Tom Sluby,1,12.2,73
1,798,0,Scott Meents,2,10.65,72
1,799,0,Joe Stephens,3,10.3,71
1,800,0,Bob Williams,2,9.5,70
1,801,1,Gergana Branzova,1,8.3,69
1,802,0,Soumaila Samake,2,10.95,68
1,803,1,A'dia Mathies,1,6.0,68
1,804,0,Guy Williams,2,11.6,68
1,805,0,John Coughran,1,6.0,68
1,806,0,Walter Jordan,1,8.5,68
1,807,1,McCoy Ingram,1,7.6,67
1,808,1,Jennifer Hamson,2,15.9,66
1,809,0,Etdrick Bohannon,6,6.83,66
1,810,1,Rui Machida,1,6.6,65
1,811,0,Alex Poythress,1,13.2,64
1,812,1,Steve Downing,2,1.85,64
1,813,0,Jim Johnstone,3,3.93,62
1,814,1,Stacy Frese,1,12.5,62
1,815,0,David Pope,2,5.65,62
1,816,0,Donald Whiteside,2,4.15,61
1,817,0,John Fairchild,1,3.9,60
1,818,0,Adam Harrington,3,6.4,60
1,819,1,Tony Fuller,1,6.9,60
1,820,1,Michelle Campbell,2,5.15,60
1,821,1,Beth Cunningham,1,5.5,59
1,822,1,Nicolas Laprovittola,1,8.4,59
1,823,0,Jordan Mickey,2,12.55,59
1,824,0,Bruce Kuczenski,4,0.33,56
1,825,0,Isaiah Morris,1,10.6,55
1,826,1,Gillian Goring,1,17.4,54
1,827,0,Stan Brown,1,6.1,54
1,828,0,Richard Petruska,1,12.3,53
1,829,1,Camille Cooper,2,16.2,53
1,830,1,Katrina Hibbert,1,7.7,53
1,831,0,Anthony Grundy,1,16.6,52
1,832,1,Corissa Yasen,1,11.1,52
1,833,0,Robert Hite,1,7.4,51
1,834,0,Grady O'Malley,1,8.6,50
1,835,1,Alexis Prince,3,26.07,50
1,836,0,Robert Whaley,1,7.6,49
1,837,1,Rachel Hollivay,2,7.7,48
1,838,1,Linnae Harper,1,10.8,48
1,839,1,Ron Moore,3,1.77,48
1,840,1,Jamel Thomas,4,7.65,47
1,841,1,Amanda Thompson,2,6.25,47
1,842,1,Herb Scherer,1,3.9,47
1,843,0,Willie Williams,3,2.47,46
1,844,1,Henry Dickerson,2,6.55,45
1,845,0,Justin Harper,3,4.5,45
1,846,1,Shanece McKinney,1,10.8,44
1,847,1,Carla Thomas,1,11.7,43
1,848,0,James Augustine,2,13.7,42
1,849,0,Horace Jenkins,1,10.2,42
1,850,0,Jamaal Franklin,2,4.8,42
1,851,1,Candace Futrell,1,11.4,42
1,852,1,Hutch Jones,2,2.3,41
1,853,1,Cedric Jackson,4,4.48,40
1,854,0,Belus Smawley,1,3.1,40
1,855,0,Clifford Lett,2,-1.05,38
1,856,0,Chuckie Williams,1,8.8,37
1,857,0,Stanley Brundy,1,10.1,37
1,858,0,Tony Windis,1,7.5,36
1,859,1,Courtney Coleman,1,9.1,36
1,860,0,Nate Driggers,1,6.8,36
1,861,1,Adut Bulgak,2,16.6,36
1,862,1,Kysre Gondrezick,1,2.7,36
1,863,1,Alexis Peterson,1,3.7,35
1,864,1,Aisha Sheppard,1,1.8,35
1,865,0,Vic Bartolome,1,4.4,34
1,866,1,Kelley Cain,2,6.85,34
1,867,1,Ed Burton,2,10.2,33
1,868,0,Leon Smith,2,17.85,33
1,869,1,Jannon Roland,1,2.7,33
1,870,0,Desmond Penigar,1,12.9,32
1,871,1,Shea Mahoney,2,10.85,32
1,872,1,Jim Creighton,1,5.5,31
1,873,1,Kamiah Smalls,2,8.85,31
1,874,0,Tim Quarterman,1,10.2,31
1,875,0,Kevinn Pinkney,1,11.6,31
1,876,0,Julius Nwosu,1,6.8,31
1,877,0,Tom Piotrowski,1,9.2,30
1,878,1,Dymond Simon,1,2.8,30
1,879,0,Sergei Bazarevich,1,13.6,30
1,880,0,Scott Sims,1,5.2,30
1,881,1,Danielle Crockrom,1,11.2,29
1,882,0,Jay Miller,2,0.35,29
1,883,1,Josh Huestis,2,16.4,28
1,884,0,Greg Bunch,1,9.2,28
1,885,0,William Cunningham,6,8.72,28
1,886,1,Gennifer Brandon,1,9.1,28
1,887,1,Debra Williams,1,4.4,27
1,888,0,John Windsor,1,12.5,27
1,889,1,Sharnee Zoll,2,6.0,27
1,890,1,Endy Miyem,1,4.8,27
1,891,0,Jack Cooley,1,11.4,27
1,892,0,Cheese Johnson,1,9.4,27
1,893,1,Nadine Domond,1,8.5,27
1,894,0,Desmon Farmer,2,7.9,26
1,895,0,Nemanja Nedovic,1,-1.7,26
1,896,0,Jerry Baskerville,1,8.0,26
1,897,1,Erin Grant,1,9.1,25
1,898,1,Daniel Ochefu,1,6.6,24
1,899,0,Rich Laurel,1,7.5,24
1,900,0,Stephen Zimmerman,1,7.3,23
1,901,1,Ta'Shia Phillips,1,12.4,22
1,902,1,Joel Bolomboy,1,19.7,22
1,903,0,Carlton McKinney,2,-4.2,22
1,904,0,Eddie Owens,1,8.8,21
1,905,1,Gary Payton,1,4.5,20
1,906,0,John Pinone,1,7.8,20
1,907,0,Damian Jones,1,5.3,19
1,908,0,Nikita Wilson,1,2.3,19
1,909,0,Jeff Nordgaard,1,11.6,18
1,910,1,Jenny Boucek,1,1.0,18
1,911,1,Craig Spitzer,1,14.6,18
1,912,1,Charlie Black,1,1.1,17
1,913,1,Kimberly Beck,1,12.1,17
1,914,0,Andreas Glyniadakis,1,-3.3,17
1,915,1,Wendi Willits,1,11.2,17
1,916,0,Dick Miller,3,3.03,16
1,917,1,Susie Hopson-Shelton,1,25.7,16
1,918,0,Larry Moffett,1,4.0,16
1,919,1,Stephanie Watts,1,2.4,15
1,920,0,Kevin Murphy,1,-4.5,15
1,921,1,Luis Montero,1,-2.7,14
1,922,1,Bob Riley,1,10.9,13
1,923,0,Mel Gibson,1,2.5,13
1,924,0,Erik Daniels,1,4.6,13
1,925,0,Zeke Sinicola,2,-4.4,13
1,926,0,Howard Nathan,1,11.3,13
1,927,0,Kevin Thompson,1,4.9,13
1,928,1,Wayne Stevens,1,6.1,13
1,929,0,Darryl Johnson,1,9.7,12
1,930,0,Ted Manakas,1,7.2,12
1,931,0,Mike O'Neill,1,4.6,12
1,932,0,Phil Martin,1,6.6,12
1,933,0,Alvin Sims,1,10.9,11
1,934,0,Xavier Silas,1,0.1,11
1,935,0,Ray Corley,1,-6.9,11
1,936,0,Kenton Edelin,1,3.3,11
1,937,1,Zuzana Zirkova,1,14.3,11
1,938,1,Shay Doron,1,9.8,10
1,939,0,Cliff Alexander,1,11.6,10
1,940,1,Rennia Davis,1,3.8,10
1,941,1,Caity Matter,1,4.7,9
1,942,0,David Stockton,1,10.8,8
1,943,0,Cedric Ball,1,10.8,8
1,944,0,Scott Machado,1,6.0,8
1,945,0,Will Conroy,5,-2.54,7
1,946,0,Jay Edwards,1,7.8,7
1,947,1,Margold Clark,1,4.1,7
1,948,1,Dwight Waller,1,2.3,7
1,949,0,Oliver Lafayette,1,12.8,7
1,950,1,Sun Yue,1,-8.6,6
1,951,0,Greg Lee,1,12.8,6
1,952,0,Chad Gallagher,1,66.8,6
1,953,0,Patrick Christopher,1,-2.6,6
1,954,1,Chandra Johnson,1,2.5,6
1,955,0,Butch Graves,1,-0.8,5
1,956,1,Kiana Williams,1,1.8,5
1,957,0,Steven Smith,1,-1.8,5
1,958,0,Myles Patrick,1,6.9,5
1,959,0,Darrell Elston,1,-1.6,5
1,960,0,John Pilch,1,-2.6,5
1,961,0,Don Asmonga,1,-7.5,5
1,962,1,Stacy Stephens,1,2.1,4
1,963,1,Pietra Gay,1,2.8,4
1,964,0,Norton Barnhill,1,4.7,4
1,965,1,Ed Earle,1,15.0,4
1,966,1,Hajdana Radunovic,1,15.9,4
1,967,0,Hal Lear,1,1.0,4
1,968,1,George Bon,1,0.1,4
1,969,1,Tony Price,1,2.4,4
1,970,0,Isaiah Taylor,1,0.3,3
1,971,1,Chay Shegog,1,4.7,3
1,972,0,Carl McNulty,1,-9.7,2
1,973,1,Jerome Beasley,1,5.9,2
1,974,0,Roger Strickland,1,-0.1,2
1,975,1,Cassandra Crumpton-Moorer,1,3.0,2
1,976,1,Gabriela Marginean,1,8.6,2
1,977,1,Ameryst Alston,1,29.8,2
1,978,1,Angelina Wolvert,1,9.6,2
1,979,0,Red Davis,1,-3.3,2
1,980,0,Gary Voce,1,19.2,2
1,981,0,Mike Kearns,1,1.0,1
1,982,0,Mike Champion,1,-43.7,0
1,983,0,Darius Johnson-Odom,2,-14.85,0
1,984,1,Tina Krajisnik,1,9.4,0
1,985,1,Raina Perez,1,18.6,0
1,986,0,Andy Panko,1,0.0,0
1,987,1,Ben Bentil,1,-17.6,0
1,988,1,Danuel House,1,12.2,0
1,989,1,Derek Hood,1,-24.2,0
1,990,0,Elias Harris,1,7.6,0
1,991,0,Royce White,1,-8.3,0
1,992,0,Mile Ilic,1,-48.6,0
